time	V(vout)
2.676093680368900e-03	-7.271212e-02
2.684377999999999e-03	-7.270008e-02
2.684390000000000e-03	-7.270007e-02
2.685558142857143e-03	-7.269837e-02
2.686726285714285e-03	-7.269667e-02
2.687894428571428e-03	-7.269497e-02
2.689062571428571e-03	-7.269327e-02
2.690230714285714e-03	-7.269158e-02
2.691398857142856e-03	-7.268989e-02
2.692566999999999e-03	-7.268819e-02
2.692568999999999e-03	-7.268818e-02
2.692580999999999e-03	-7.268817e-02
2.693164000000000e-03	-7.268732e-02
2.693746999999999e-03	-7.268648e-02
2.694330000000000e-03	-7.268563e-02
2.694912999999999e-03	-7.268478e-02
2.695495999999999e-03	-7.268393e-02
2.696078999999999e-03	-7.268309e-02
2.696661999999999e-03	-7.268224e-02
2.696667999999999e-03	-7.268223e-02
2.696959571428571e-03	-7.268181e-02
2.697251142857142e-03	-7.268138e-02
2.697542714285714e-03	-7.268096e-02
2.697834285714285e-03	-7.268054e-02
2.698125857142856e-03	-7.268011e-02
2.698417428571428e-03	-7.267969e-02
2.698708999999999e-03	-7.267927e-02
2.698722999999999e-03	-7.267925e-02
2.699218999999999e-03	-7.267853e-02
2.699489000000000e-03	-7.267813e-02
2.699495000000000e-03	-7.267813e-02
2.699530857142857e-03	-7.267808e-02
2.699566714285714e-03	-7.267803e-02
2.699602571428571e-03	-7.267797e-02
2.699638428571428e-03	-7.267792e-02
2.699674285714285e-03	-7.267787e-02
2.699710142857142e-03	-7.267782e-02
2.699745999999999e-03	-7.267776e-02
2.699757999999998e-03	-7.267775e-02
2.699968000011833e-03	-7.267744e-02
2.699985000054766e-03	-7.267742e-02
2.699992000000000e-03	-7.267740e-02
2.699996000219066e-03	-7.267740e-02
2.699999000438132e-03	-7.267740e-02
2.700000000000000e-03	-7.267740e-02
2.700000099956187e-03	-7.267740e-02
2.700000299868560e-03	2.126163e+00
2.700000600175253e-03	8.599749e+02
2.700001000000000e-03	3.984482e+03
2.700006843153089e-03	3.682717e+03
2.700012686306179e-03	3.401881e+03
2.700018529459269e-03	3.141972e+03
2.700024372612359e-03	2.902993e+03
2.700030215765448e-03	2.684941e+03
2.700036058918538e-03	2.487818e+03
2.700041902071628e-03	2.311623e+03
2.700068878399637e-03	1.598399e+03
2.700096103218444e-03	1.092939e+03
2.700125330961999e-03	7.246144e+02
2.700152192608842e-03	4.955156e+02
2.700180266374224e-03	3.340617e+02
2.700207218221269e-03	2.285680e+02
2.700235264874342e-03	1.541577e+02
2.700262457970173e-03	1.050975e+02
2.700290358206752e-03	7.099238e+01
2.700317639351103e-03	4.833276e+01
2.700345437096318e-03	3.267951e+01
2.700372801765908e-03	2.221150e+01
2.700400533603609e-03	1.501699e+01
2.700427955268331e-03	1.018557e+01
2.700455637780125e-03	6.877090e+00
2.700483099863444e-03	4.648465e+00
2.700510747853675e-03	3.126234e+00
2.700538238979209e-03	2.098611e+00
2.700565862382457e-03	1.397994e+00
2.700593374128278e-03	9.242912e-01
2.700620980033677e-03	6.017488e-01
2.700648506479062e-03	3.834306e-01
2.700676099945708e-03	2.349164e-01
2.700703636858479e-03	1.343133e-01
2.700731221474096e-03	6.592175e-02
2.700758765839451e-03	1.956768e-02
2.700786344158148e-03	-1.192974e-02
2.700813893830146e-03	-3.328636e-02
2.700841467669133e-03	-4.779324e-02
2.700869021120305e-03	-5.763230e-02
2.700896591773689e-03	-6.431406e-02
2.700924147918414e-03	-6.884677e-02
2.700951716309750e-03	-7.192443e-02
2.700979274379151e-03	-7.401251e-02
2.701006841171504e-03	-7.543012e-02
2.701034400626895e-03	-7.639200e-02
2.701061966304871e-03	-7.704496e-02
2.701089526781574e-03	-7.748805e-02
2.701117091717717e-03	-7.778880e-02
2.701144652996893e-03	-7.799288e-02
2.701172217516377e-03	-7.813139e-02
2.701199779530713e-03	-7.822538e-02
2.701227343995282e-03	-7.828917e-02
2.701254906888917e-03	-7.833244e-02
2.701282471838976e-03	-7.836179e-02
2.701310036131189e-03	-7.838170e-02
2.701337602565596e-03	-7.839520e-02
2.701365169530941e-03	-7.840435e-02
2.701392739493287e-03	-7.841054e-02
2.701420312002599e-03	-7.841474e-02
2.701447889840631e-03	-7.841757e-02
2.701475474198274e-03	-7.841948e-02
2.701503069282148e-03	-7.842076e-02
2.701530679215070e-03	-7.842162e-02
2.701558311815555e-03	-7.842218e-02
2.701585977112696e-03	-7.842255e-02
2.701613691089630e-03	-7.842278e-02
2.701641476195735e-03	-7.842293e-02
2.701669366223174e-03	-7.842302e-02
2.701697409915654e-03	-7.842306e-02
2.701725679121387e-03	-7.842308e-02
2.701754277665445e-03	-7.842308e-02
2.701783356381536e-03	-7.842306e-02
2.701813131575776e-03	-7.842303e-02
2.701843911589868e-03	-7.842299e-02
2.701876131452039e-03	-7.842295e-02
2.701910400007355e-03	-7.842290e-02
2.701947564877696e-03	-7.842285e-02
2.701988808431702e-03	-7.842278e-02
2.702035809337836e-03	-7.842271e-02
2.702091026882671e-03	-7.842263e-02
2.702158252262237e-03	-7.842252e-02
2.702243757541142e-03	-7.842239e-02
2.702358907143871e-03	-7.842221e-02
2.702806068248324e-03	-7.842151e-02
2.705000999999999e-03	-7.841807e-02
2.705001999999999e-03	-7.841807e-02
2.800000000000000e-03	-7.826937e-02
2.800000100000000e-03	-7.826936e-02
2.800000300000000e-03	-7.826936e-02
2.800000400399203e-03	-7.826936e-02
2.800000460590802e-03	-7.826936e-02
2.800000482616573e-03	-7.826936e-02
2.800000494048582e-03	-7.826936e-02
2.800000500829800e-03	-7.826936e-02
2.800000506738260e-03	-7.826936e-02
2.800000512631478e-03	-7.826936e-02
2.800000519021421e-03	-7.826936e-02
2.800000525003244e-03	-7.826936e-02
2.800000531208436e-03	-7.826936e-02
2.800000537160119e-03	-7.826936e-02
2.800000543258198e-03	-7.826936e-02
2.800000549221751e-03	-7.826936e-02
2.800000555290934e-03	-7.826936e-02
2.800000561295299e-03	-7.826936e-02
2.800000567379937e-03	-7.826936e-02
2.800000573441464e-03	-7.826936e-02
2.800000579568876e-03	-7.826936e-02
2.800000585700137e-03	-7.826936e-02
2.800000591890903e-03	-7.826936e-02
2.800000598104737e-03	-7.826936e-02
2.800000604377419e-03	-7.826936e-02
2.800000610688470e-03	-7.826936e-02
2.800000617061906e-03	-7.826936e-02
2.800000623487361e-03	-7.826936e-02
2.800000629982060e-03	-7.826936e-02
2.800000636542279e-03	-7.826936e-02
2.800000643181595e-03	-7.826936e-02
2.800000649900948e-03	-7.826936e-02
2.800000656712366e-03	-7.826936e-02
2.800000663620474e-03	-7.826936e-02
2.800000670637316e-03	-7.826936e-02
2.800000677770970e-03	-7.826936e-02
2.800000685034947e-03	-7.826936e-02
2.800000692441290e-03	-7.826936e-02
2.800000700006786e-03	-7.826936e-02
2.800000707749103e-03	-7.826936e-02
2.800000715691444e-03	-7.826936e-02
2.800000723861305e-03	-7.826936e-02
2.800000732295477e-03	-7.826936e-02
2.800000741042881e-03	-7.826936e-02
2.800000750174611e-03	-7.826936e-02
2.800000759799622e-03	-7.826936e-02
2.800000770102477e-03	-7.826936e-02
2.800000781436233e-03	-7.826936e-02
2.800000794634894e-03	-7.826936e-02
2.800000812865505e-03	-7.826936e-02
2.800000825084097e-03	-7.826936e-02
2.800000837915029e-03	-7.826936e-02
2.800000852915149e-03	-7.826936e-02
2.800000874276393e-03	-7.826936e-02
2.800000893200020e-03	-7.826936e-02
2.800000913155002e-03	-7.826936e-02
2.800000942077239e-03	-7.826936e-02
2.800000999921713e-03	-7.826936e-02
2.800000999999999e-03	-7.826935e-02
2.800001000469720e-03	-7.826936e-02
2.800001001096014e-03	-7.826936e-02
2.800001002348603e-03	-7.826936e-02
2.800001004853779e-03	-7.826936e-02
2.800001009864132e-03	-7.826936e-02
2.800001019884839e-03	-7.826936e-02
2.800001039926252e-03	-7.826936e-02
2.800001080009078e-03	-7.826936e-02
2.800001160174730e-03	-7.826936e-02
2.800001320506033e-03	-7.826936e-02
2.800001641168641e-03	-7.826936e-02
2.800002282493856e-03	-7.826936e-02
2.800003565144287e-03	-7.826936e-02
2.800006130445147e-03	-7.826935e-02
2.800011261046868e-03	-7.826935e-02
2.800021522250311e-03	-7.826933e-02
2.800042044657196e-03	-7.826930e-02
2.800083089470966e-03	-7.826924e-02
2.800165179098506e-03	-7.826911e-02
2.800329358353586e-03	-7.826885e-02
2.800657716863746e-03	-7.826833e-02
2.801314433884065e-03	-7.826731e-02
2.802627867924705e-03	-7.826526e-02
2.802628867924705e-03	-7.826526e-02
2.802630867924705e-03	-7.826525e-02
2.802634867924704e-03	-7.826524e-02
2.802642867924704e-03	-7.826523e-02
2.802658867924702e-03	-7.826521e-02
2.802690867924699e-03	-7.826516e-02
2.802754867924693e-03	-7.826506e-02
2.802882867924681e-03	-7.826485e-02
2.803138867924658e-03	-7.826446e-02
2.803650867924610e-03	-7.826366e-02
2.803977000000094e-03	-7.826315e-02
2.804348735849031e-03	-7.826257e-02
2.804349735849031e-03	-7.826257e-02
2.804351735849031e-03	-7.826256e-02
2.804355735849031e-03	-7.826255e-02
2.804363735849030e-03	-7.826255e-02
2.804379735849028e-03	-7.826252e-02
2.804411735849026e-03	-7.826247e-02
2.804475735849020e-03	-7.826237e-02
2.804603735849008e-03	-7.826217e-02
2.804745000000023e-03	-7.826195e-02
2.804746000000023e-03	-7.826194e-02
2.804748000000023e-03	-7.826194e-02
2.804752000000022e-03	-7.826193e-02
2.804760000000022e-03	-7.826192e-02
2.804776000000020e-03	-7.826190e-02
2.804808000000017e-03	-7.826184e-02
2.804872000000011e-03	-7.826175e-02
2.804873000000011e-03	-7.826175e-02
2.804875000000011e-03	-7.826174e-02
2.804879000000011e-03	-7.826173e-02
2.804887000000010e-03	-7.826173e-02
2.804903000000008e-03	-7.826170e-02
2.804935000000005e-03	-7.826165e-02
2.804937000000005e-03	-7.826164e-02
2.804941000000005e-03	-7.826164e-02
2.804949000000004e-03	-7.826163e-02
2.804965000000003e-03	-7.826160e-02
2.804977000000001e-03	-7.826158e-02
2.804985000000001e-03	-7.826157e-02
2.804986000000001e-03	-7.826157e-02
2.804988000000000e-03	-7.826157e-02
2.804992000000000e-03	-7.826156e-02
2.804993000000000e-03	-7.826156e-02
2.804995000000000e-03	-7.826155e-02
2.804997000000000e-03	-7.826155e-02
2.804998000000000e-03	-7.826155e-02
2.804998999999999e-03	-7.826155e-02
2.804999999999999e-03	-7.826155e-02
2.805000999999999e-03	-7.826155e-02
2.805001099999999e-03	-7.826155e-02
2.805001299999999e-03	-7.826155e-02
2.805001599999999e-03	-7.826155e-02
2.805001999999999e-03	-7.826155e-02
2.805002039999999e-03	-7.826155e-02
2.805002119999999e-03	-7.826155e-02
2.805007948571430e-03	-7.826154e-02
2.805013777142860e-03	-7.826152e-02
2.805019605714291e-03	-7.826151e-02
2.805025434285721e-03	-7.826150e-02
2.805031262857152e-03	-7.826150e-02
2.805037091428582e-03	-7.826149e-02
2.805042920000013e-03	-7.826148e-02
2.816376074285725e-03	-7.824376e-02
2.827709228571438e-03	-7.822605e-02
2.839042382857150e-03	-7.820834e-02
2.850375537142863e-03	-7.819063e-02
2.861708691428575e-03	-7.817293e-02
2.873041845714287e-03	-7.815523e-02
2.884375000000000e-03	-7.813753e-02
2.884377999999998e-03	-7.813752e-02
2.884389999999992e-03	-7.813751e-02
2.885558428570805e-03	-7.813569e-02
2.886726857141619e-03	-7.813386e-02
2.887895285712433e-03	-7.813204e-02
2.889063714283246e-03	-7.813021e-02
2.890232142854060e-03	-7.812839e-02
2.891400571424873e-03	-7.812656e-02
2.892568999995687e-03	-7.812474e-02
2.892572999995685e-03	-7.812473e-02
2.896663999993531e-03	-7.811835e-02
2.896675999993525e-03	-7.811832e-02
2.896966428564801e-03	-7.811787e-02
2.897256857136076e-03	-7.811742e-02
2.897547285707352e-03	-7.811697e-02
2.897837714278628e-03	-7.811652e-02
2.898128142849904e-03	-7.811607e-02
2.898418571421179e-03	-7.811561e-02
2.898708999992455e-03	-7.811516e-02
2.898714999992452e-03	-7.811514e-02
2.898825857136425e-03	-7.811497e-02
2.898936714280399e-03	-7.811480e-02
2.899047571424373e-03	-7.811463e-02
2.899158428568347e-03	-7.811445e-02
2.899269285712320e-03	-7.811428e-02
2.899380142856294e-03	-7.811411e-02
2.899491000000268e-03	-7.811394e-02
2.899503000000261e-03	-7.811391e-02
2.899615000000202e-03	-7.811374e-02
2.899744000000135e-03	-7.811354e-02
2.899750000000131e-03	-7.811353e-02
2.899876000000065e-03	-7.811333e-02
2.899900000000052e-03	-7.811330e-02
2.899912000000046e-03	-7.811328e-02
2.899924000000040e-03	-7.811326e-02
2.899936000000033e-03	-7.811324e-02
2.899948000000027e-03	-7.811322e-02
2.899960000000021e-03	-7.811320e-02
2.899972000000015e-03	-7.811318e-02
2.899984000000008e-03	-7.811317e-02
2.899986142857150e-03	-7.811316e-02
2.899988285714292e-03	-7.811316e-02
2.899990428571433e-03	-7.811316e-02
2.899992571428575e-03	-7.811315e-02
2.899994714285717e-03	-7.811315e-02
2.899996857142859e-03	-7.811314e-02
2.899999000000000e-03	-7.811314e-02
2.900000000000000e-03	-7.811314e-02
2.900000100000000e-03	-7.811314e-02
2.900000300000000e-03	2.090207e+00
2.900000600000000e-03	8.591750e+02
2.900000999999999e-03	3.984473e+03
2.900006845714281e-03	3.682587e+03
2.900012691428562e-03	3.401644e+03
2.900018537142844e-03	3.141643e+03
2.900024382857125e-03	2.902585e+03
2.900030228571406e-03	2.684470e+03
2.900036074285687e-03	2.487298e+03
2.900041919999969e-03	2.311069e+03
2.900068899363847e-03	1.597926e+03
2.900096123376232e-03	1.092619e+03
2.900125349733570e-03	7.244153e+02
2.900152211395844e-03	4.953788e+02
2.900180285259335e-03	3.339673e+02
2.900207237327095e-03	2.285010e+02
2.900235283865423e-03	1.541109e+02
2.900262477008104e-03	1.050638e+02
2.900290377168969e-03	7.096791e+01
2.900317658375231e-03	4.831433e+01
2.900345456075243e-03	3.266530e+01
2.900372820785122e-03	2.220008e+01
2.900400552587362e-03	1.500751e+01
2.900427974280623e-03	1.017738e+01
2.900455656767965e-03	6.869790e+00
2.900483118871930e-03	4.641761e+00
2.900510766844710e-03	3.119939e+00
2.900538257984862e-03	2.092591e+00
2.900565881375688e-03	1.392162e+00
2.900593393131945e-03	9.185866e-01
2.900620999028525e-03	5.961307e-01
2.900648525481350e-03	3.778711e-01
2.900676118941733e-03	2.293967e-01
2.900703655859821e-03	1.288206e-01
2.900731240471011e-03	6.044737e-02
2.900758784840195e-03	1.410573e-02
2.900786363155806e-03	-1.738324e-02
2.900813912830622e-03	-3.873412e-02
2.900841486667549e-03	-5.323711e-02
2.900869040120928e-03	-6.307352e-02
2.900896610773145e-03	-6.975350e-02
2.900924166919879e-03	-7.428499e-02
2.900951735311029e-03	-7.736181e-02
2.900979293382810e-03	-7.944933e-02
2.901006860176431e-03	-8.086656e-02
2.901034419635580e-03	-8.182818e-02
2.901061985317499e-03	-8.248097e-02
2.901089545801357e-03	-8.292393e-02
2.901117110746906e-03	-8.322459e-02
2.901144672040893e-03	-8.342862e-02
2.901172236581404e-03	-8.356710e-02
2.901199798627396e-03	-8.366106e-02
2.901227363138029e-03	-8.372481e-02
2.901254926099999e-03	-8.376807e-02
2.901282491150377e-03	-8.379743e-02
2.901310055590742e-03	-8.381733e-02
2.901337622243010e-03	-8.383081e-02
2.901365189529648e-03	-8.383995e-02
2.901392759965334e-03	-8.384614e-02
2.901420333172195e-03	-8.385034e-02
2.901447912037170e-03	-8.385316e-02
2.901475497907930e-03	-8.385507e-02
2.901503095220446e-03	-8.385634e-02
2.901530708435135e-03	-8.385719e-02
2.901558345871033e-03	-8.385776e-02
2.901586018279256e-03	-8.385812e-02
2.901613742721550e-03	-8.385836e-02
2.901641543209626e-03	-8.385850e-02
2.901669455841973e-03	-8.385859e-02
2.901697532683217e-03	-8.385862e-02
2.901725850372483e-03	-8.385864e-02
2.901754519716883e-03	-8.385864e-02
2.901783701382044e-03	-8.385862e-02
2.901813625412380e-03	-8.385858e-02
2.901844619462381e-03	-8.385854e-02
2.901877144945319e-03	-8.385850e-02
2.901911846393357e-03	-8.385845e-02
2.901949621546696e-03	-8.385838e-02
2.901991724732938e-03	-8.385831e-02
2.902039944259278e-03	-8.385824e-02
2.902096920161451e-03	-8.385814e-02
2.902166764801922e-03	-8.385802e-02
2.902256379322454e-03	-8.385787e-02
2.902378536565886e-03	-8.385767e-02
2.902870240409940e-03	-8.385684e-02
2.905000999999999e-03	-8.385327e-02
2.905001999999999e-03	-8.385327e-02
3.000000000000000e-03	-8.369426e-02
3.000000099956187e-03	-8.369426e-02
3.000000299868560e-03	-8.369426e-02
3.000000400223775e-03	-8.369426e-02
3.000000460389002e-03	-8.369426e-02
3.000000482486543e-03	-8.369426e-02
3.000000493950202e-03	-8.369426e-02
3.000000500742311e-03	-8.369426e-02
3.000000506654834e-03	-8.369426e-02
3.000000512550029e-03	-8.369426e-02
3.000000518947406e-03	-8.369426e-02
3.000000524930563e-03	-8.369426e-02
3.000000531139519e-03	-8.369426e-02
3.000000537091303e-03	-8.369426e-02
3.000000543191026e-03	-8.369426e-02
3.000000549154206e-03	-8.369426e-02
3.000000555224040e-03	-8.369426e-02
3.000000561227913e-03	-8.369426e-02
3.000000567312715e-03	-8.369426e-02
3.000000573373729e-03	-8.369426e-02
3.000000579501028e-03	-8.369426e-02
3.000000585631760e-03	-8.369426e-02
3.000000591822229e-03	-8.369426e-02
3.000000598035496e-03	-8.369426e-02
3.000000604307737e-03	-8.369426e-02
3.000000610618159e-03	-8.369426e-02
3.000000616991020e-03	-8.369426e-02
3.000000623415760e-03	-8.369426e-02
3.000000629909749e-03	-8.369426e-02
3.000000636469141e-03	-8.369426e-02
3.000000643107598e-03	-8.369426e-02
3.000000649825983e-03	-8.369426e-02
3.000000656636370e-03	-8.369426e-02
3.000000663543331e-03	-8.369426e-02
3.000000670558935e-03	-8.369426e-02
3.000000677691217e-03	-8.369426e-02
3.000000684953692e-03	-8.369426e-02
3.000000692358366e-03	-8.369426e-02
3.000000699922011e-03	-8.369426e-02
3.000000707662247e-03	-8.369426e-02
3.000000715602235e-03	-8.369426e-02
3.000000723769390e-03	-8.369426e-02
3.000000732200396e-03	-8.369426e-02
3.000000740943988e-03	-8.369426e-02
3.000000750070957e-03	-8.369426e-02
3.000000759689681e-03	-8.369426e-02
3.000000769983548e-03	-8.369426e-02
3.000000781302757e-03	-8.369426e-02
3.000000794471970e-03	-8.369426e-02
3.000000812594816e-03	-8.369426e-02
3.000000824677147e-03	-8.369426e-02
3.000000837405793e-03	-8.369426e-02
3.000000852399364e-03	-8.369426e-02
3.000000873223674e-03	-8.369426e-02
3.000000891558476e-03	-8.369426e-02
3.000000911544782e-03	-8.369426e-02
3.000000939352391e-03	-8.369426e-02
3.000000994967609e-03	-8.369426e-02
3.000001000000000e-03	-8.369426e-02
3.000001010064780e-03	-8.369426e-02
3.000001030194341e-03	-8.369426e-02
3.000001070453464e-03	-8.369426e-02
3.000001150971709e-03	-8.369426e-02
3.000001312008198e-03	-8.369426e-02
3.000001634081178e-03	-8.369426e-02
3.000002278227137e-03	-8.369426e-02
3.000003566519054e-03	-8.369426e-02
3.000006143102889e-03	-8.369426e-02
3.000011296270560e-03	-8.369425e-02
3.000021602605900e-03	-8.369423e-02
3.000042215276582e-03	-8.369420e-02
3.000083440617945e-03	-8.369412e-02
3.000165891300670e-03	-8.369399e-02
3.000330792666122e-03	-8.369371e-02
3.000660595397025e-03	-8.369316e-02
3.001320200858830e-03	-8.369206e-02
3.002639411782442e-03	-8.368985e-02
3.002640411782442e-03	-8.368985e-02
3.002642411782442e-03	-8.368985e-02
3.002646411782441e-03	-8.368984e-02
3.002654411782441e-03	-8.368982e-02
3.002670411782439e-03	-8.368980e-02
3.002702411782436e-03	-8.368975e-02
3.002766411782430e-03	-8.368964e-02
3.002894411782418e-03	-8.368942e-02
3.003150411782395e-03	-8.368900e-02
3.003662411782347e-03	-8.368814e-02
3.003977000000094e-03	-8.368762e-02
3.004371823564505e-03	-8.368696e-02
3.004372823564505e-03	-8.368696e-02
3.004374823564505e-03	-8.368695e-02
3.004378823564505e-03	-8.368694e-02
3.004386823564504e-03	-8.368693e-02
3.004402823564502e-03	-8.368690e-02
3.004434823564499e-03	-8.368685e-02
3.004498823564493e-03	-8.368674e-02
3.004626823564482e-03	-8.368653e-02
3.004745000000023e-03	-8.368633e-02
3.004764647128916e-03	-8.368630e-02
3.004803941386703e-03	-8.368623e-02
3.004882529902277e-03	-8.368610e-02
3.004883529902277e-03	-8.368610e-02
3.004885529902277e-03	-8.368610e-02
3.004889529902276e-03	-8.368609e-02
3.004897529902276e-03	-8.368608e-02
3.004913529902274e-03	-8.368605e-02
3.004945529902271e-03	-8.368599e-02
3.004946529902271e-03	-8.368599e-02
3.004948529902271e-03	-8.368599e-02
3.004952529902270e-03	-8.368599e-02
3.004960529902270e-03	-8.368597e-02
3.004976529902268e-03	-8.368594e-02
3.004977529902268e-03	-8.368594e-02
3.004979529902268e-03	-8.368594e-02
3.004983529902268e-03	-8.368593e-02
3.004991529902267e-03	-8.368592e-02
3.004992529902267e-03	-8.368592e-02
3.004994529902267e-03	-8.368591e-02
3.004997000000000e-03	-8.368591e-02
3.004998000000000e-03	-8.368590e-02
3.004999000000000e-03	-8.368590e-02
3.004999999999999e-03	-8.368590e-02
3.005000999999999e-03	-8.368590e-02
3.005001099999999e-03	-8.368590e-02
3.005001299999999e-03	-8.368590e-02
3.005001600000000e-03	-8.368590e-02
3.005001999999999e-03	-8.368590e-02
3.005002039999999e-03	-8.368590e-02
3.005002119999999e-03	-8.368590e-02
3.005003560000000e-03	-8.368590e-02
3.005005000000000e-03	-8.368589e-02
3.005006440000001e-03	-8.368589e-02
3.005007880000001e-03	-8.368589e-02
3.005009320000002e-03	-8.368589e-02
3.005010760000002e-03	-8.368588e-02
3.005012200000003e-03	-8.368588e-02
3.072848480007151e-03	-8.357254e-02
3.084377999999999e-03	-8.355328e-02
3.084450571428571e-03	-8.355316e-02
3.084523142857142e-03	-8.355304e-02
3.084595714285713e-03	-8.355292e-02
3.084668285714285e-03	-8.355280e-02
3.084740857142857e-03	-8.355268e-02
3.084813428571428e-03	-8.355256e-02
3.084885999999999e-03	-8.355244e-02
3.092568999999999e-03	-8.353961e-02
3.092580999999999e-03	-8.353959e-02
3.096661999999999e-03	-8.353278e-02
3.096675999999999e-03	-8.353276e-02
3.096966428571428e-03	-8.353227e-02
3.097256857142856e-03	-8.353179e-02
3.097547285714285e-03	-8.353130e-02
3.097837714285713e-03	-8.353082e-02
3.098128142857142e-03	-8.353033e-02
3.098418571428571e-03	-8.352985e-02
3.098708999999999e-03	-8.352937e-02
3.098714999999999e-03	-8.352935e-02
3.098825857142856e-03	-8.352917e-02
3.098936714285713e-03	-8.352898e-02
3.099047571428570e-03	-8.352880e-02
3.099158428571428e-03	-8.352861e-02
3.099269285714285e-03	-8.352843e-02
3.099380142857142e-03	-8.352824e-02
3.099490999999999e-03	-8.352806e-02
3.099518999999999e-03	-8.352801e-02
3.099745999999999e-03	-8.352763e-02
3.099757999999998e-03	-8.352762e-02
3.099968000011833e-03	-8.352727e-02
3.099987000054766e-03	-8.352723e-02
3.099991999999999e-03	-8.352722e-02
3.099999000438132e-03	-8.352721e-02
3.099999999999999e-03	-8.352721e-02
3.100000099956186e-03	-8.352721e-02
3.100000299868560e-03	2.115313e+00
3.100000600175252e-03	8.599641e+02
3.100000999999999e-03	3.984472e+03
3.100006843153089e-03	3.682707e+03
3.100012686306179e-03	3.401870e+03
3.100018529459268e-03	3.141962e+03
3.100024372612358e-03	2.902982e+03
3.100030215765448e-03	2.684931e+03
3.100036058918538e-03	2.487807e+03
3.100041902071627e-03	2.311613e+03
3.100068878399637e-03	1.598389e+03
3.100096103218444e-03	1.092928e+03
3.100125330961999e-03	7.246036e+02
3.100152192608841e-03	4.955047e+02
3.100180266374224e-03	3.340509e+02
3.100207218221269e-03	2.285572e+02
3.100235264874342e-03	1.541468e+02
3.100262457970173e-03	1.050867e+02
3.100290358206752e-03	7.098153e+01
3.100317639351103e-03	4.832191e+01
3.100345437096319e-03	3.266866e+01
3.100372801765909e-03	2.220065e+01
3.100400533603611e-03	1.500614e+01
3.100427955268335e-03	1.017472e+01
3.100455637780131e-03	6.866241e+00
3.100483099863452e-03	4.637616e+00
3.100510747853687e-03	3.115385e+00
3.100538238979227e-03	2.087761e+00
3.100565862382483e-03	1.387144e+00
3.100593374128317e-03	9.134415e-01
3.100620980033734e-03	5.908991e-01
3.100648506479146e-03	3.725810e-01
3.100676099945831e-03	2.240667e-01
3.100703636858661e-03	1.234637e-01
3.100731221474363e-03	5.507209e-02
3.100758765839845e-03	8.718030e-03
3.100786344158729e-03	-2.277939e-02
3.100813893831002e-03	-4.413599e-02
3.100841467670394e-03	-5.864286e-02
3.100869021122162e-03	-6.848192e-02
3.100896591776426e-03	-7.516368e-02
3.100924147922445e-03	-7.969639e-02
3.100951716315689e-03	-8.277404e-02
3.100979274387901e-03	-8.486211e-02
3.101006841184395e-03	-8.627971e-02
3.101034400645888e-03	-8.724160e-02
3.101061966332858e-03	-8.789455e-02
3.101089526822803e-03	-8.833763e-02
3.101117091778468e-03	-8.863837e-02
3.101144653086398e-03	-8.884245e-02
3.101172217648253e-03	-8.898096e-02
3.101199779725018e-03	-8.907494e-02
3.101227344281577e-03	-8.913872e-02
3.101254907310716e-03	-8.918198e-02
3.101282472460443e-03	-8.921134e-02
3.101310037046843e-03	-8.923124e-02
3.101337603914639e-03	-8.924473e-02
3.101365171518643e-03	-8.925387e-02
3.101392742421766e-03	-8.926006e-02
3.101420316316965e-03	-8.926424e-02
3.101447896197194e-03	-8.926707e-02
3.101475483562195e-03	-8.926897e-02
3.101503083075891e-03	-8.927025e-02
3.101530699533673e-03	-8.927110e-02
3.101558341739619e-03	-8.927166e-02
3.101586021173510e-03	-8.927202e-02
3.101613755953997e-03	-8.927225e-02
3.101641571631931e-03	-8.927239e-02
3.101669506561999e-03	-8.927248e-02
3.101697616105758e-03	-8.927251e-02
3.101725981639675e-03	-8.927252e-02
3.101754720807684e-03	-8.927251e-02
3.101784003871979e-03	-8.927248e-02
3.101814074454686e-03	-8.927245e-02
3.101845278921175e-03	-8.927241e-02
3.101878104153940e-03	-8.927236e-02
3.101913230345827e-03	-8.927230e-02
3.101951603485538e-03	-8.927223e-02
3.101994550460253e-03	-8.927216e-02
3.102043967846650e-03	-8.927207e-02
3.102102679073108e-03	-8.927197e-02
3.102175126394130e-03	-8.927184e-02
3.102268871913457e-03	-8.927167e-02
3.102398174106815e-03	-8.927144e-02
3.105000999999999e-03	-8.926680e-02
3.105001999999999e-03	-8.926680e-02
3.200000000000000e-03	-8.909752e-02
3.200000099956186e-03	-8.909752e-02
3.200000299868560e-03	-8.909752e-02
3.200000400223775e-03	-8.909752e-02
3.200000460389002e-03	-8.909752e-02
3.200000482519452e-03	-8.909752e-02
3.200000493998795e-03	-8.909752e-02
3.200000500796064e-03	-8.909752e-02
3.200000506710494e-03	-8.909752e-02
3.200000512606638e-03	-8.909752e-02
3.200000519007450e-03	-8.909752e-02
3.200000524991313e-03	-8.909752e-02
3.200000531202112e-03	-8.909752e-02
3.200000537154118e-03	-8.909752e-02
3.200000543254807e-03	-8.909752e-02
3.200000549218080e-03	-8.909752e-02
3.200000555288521e-03	-8.909752e-02
3.200000561292525e-03	-8.909752e-02
3.200000567377806e-03	-8.909752e-02
3.200000573439040e-03	-8.909752e-02
3.200000579566795e-03	-8.909752e-02
3.200000585697847e-03	-8.909752e-02
3.200000591888801e-03	-8.909752e-02
3.200000598102490e-03	-8.909752e-02
3.200000604375275e-03	-8.909752e-02
